property_id,property_name,location,property_type,number_of_bedrooms,bedroom_size,amenities,seasonality,base_price,estimated_monthly_bookings,bathrooms,bed_type,cancellation_policy,cleaning_fee,host_response_rate,number_of_reviews,review_scores_rating,beds,neighborhood
99877,About Reach,Ruthport,Villa,1,29.778560556969055,"['TV', 'Air Conditioning', 'Waterfront', 'WiFi', 'Canal view', 'Swimming Pool']",Summer,2100.0764054997608,47,2,Single,Flexible,12.621403595139808,84,389,5,3,Suburb
34199,Perhaps Writer,Escobarshire,Villa,1,29.05039709265298,"['Air Conditioning', 'Gym', 'Parking', 'Canal view', 'Garden view', 'Kitchen', 'TV', 'WiFi']",Summer,672.3312864893188,88,5,Double,Strict,42.405062850541505,57,381,1,2,Suburb
78780,Water It,Jamesfort,Villa,5,26.373016666123586,"['Gym', 'Waterfront', 'Air Conditioning', 'TV', 'Canal view', 'Garden view']",Autumn,2299.9383362754193,100,6,Queen,Strict,32.203126922643136,68,105,4,6,Downtown
86000,Physical Letter,Tiffanybury,Cottage,5,15.502675044012449,"['TV', 'Garden view', 'Parking']",Winter,4531.611100490532,67,8,Queen,Flexible,14.841045310486214,87,395,1,7,Waterfront
44496,Third Reach,Brooksside,Cottage,1,10.196346938935804,"['Canal view', 'TV', 'Kitchen', 'Garden view', 'Parking', 'Swimming Pool']",Autumn,4099.070277137398,45,1,King,Strict,45.5569482562006,99,23,3,3,Suburb
31776,Drug Weight,West Travisside,Villa,1,24.23660355118893,['Air Conditioning'],Autumn,4056.312070841177,26,2,Single,Moderate,43.10325450183981,66,105,2,3,Mountain View
84882,Decide On,Laurafurt,Villa,1,25.24012160768102,"['Garden view', 'WiFi', 'Parking', 'Air Conditioning']",Autumn,1214.0359499350482,55,2,Queen,Flexible,11.637652164305035,80,220,2,4,Suburb
31873,Newspaper Huge,Port Patriciaton,Villa,1,13.692068688718477,"['Kitchen', 'Garden view', 'WiFi', 'Canal view', 'Parking', 'Gym', 'Air Conditioning']",Summer,4969.311628956478,17,1,Queen,Strict,32.95512702130165,100,147,4,5,Downtown
77457,Recent Send,Lawrenceburgh,House,1,12.213512833499534,"['Canal view', 'Kitchen']",Winter,2795.3096325622464,32,2,Single,Strict,27.117928397491685,60,146,5,2,Mountain View
73339,Worry Away,Brianhaven,House,2,11.678331302876204,"['TV', 'Canal view', 'Garden view', 'Kitchen', 'WiFi', 'Air Conditioning', 'Waterfront']",Winter,1370.8929867792062,27,5,King,Strict,41.579850011122716,79,75,3,5,Mountain View
29785,Rate Available,Silvahaven,Villa,4,16.661919709187583,"['Gym', 'WiFi', 'Swimming Pool', 'Canal view', 'Garden view', 'TV', 'Waterfront', 'Parking', 'Kitchen']",Autumn,2284.512646497983,74,4,Queen,Moderate,29.61285704774445,70,459,1,8,Waterfront
46859,Serve Consider,West Hannah,Villa,5,29.156927284540043,"['TV', 'Kitchen', 'WiFi', 'Air Conditioning', 'Gym']",Winter,4842.899173441715,26,9,King,Moderate,14.569736606912791,66,137,3,8,Suburb
59825,Grow Authority,Lake Lynnshire,Cottage,1,17.22920109397196,"['Waterfront', 'Parking', 'WiFi']",Autumn,1501.9352212402387,26,5,Single,Strict,35.0869368127088,75,434,5,2,Mountain View
36440,City Appear,Saraview,House,4,14.033475715629585,"['Kitchen', 'WiFi', 'Canal view', 'Air Conditioning', 'TV', 'Waterfront', 'Parking', 'Gym', 'Garden view', 'Swimming Pool']",Autumn,3113.842875306097,37,4,King,Flexible,26.458013703040976,97,128,3,8,Mountain View
60045,Age Soon,East Deborahland,Villa,4,22.460140544556197,"['Waterfront', 'Parking', 'Canal view', 'Gym', 'Swimming Pool', 'TV', 'Air Conditioning']",Winter,980.956116333894,47,7,King,Flexible,43.892542396500744,97,202,4,5,Suburb
14992,Hotel Economy,South Kyle,Villa,2,27.44852664294645,"['Kitchen', 'Air Conditioning', 'TV', 'Canal view']",Winter,1251.921178259084,49,2,King,Moderate,27.053755206474214,96,340,3,3,Downtown
22558,Bar About,Meyersfurt,Villa,4,22.360052298339603,"['Air Conditioning', 'Waterfront', 'TV', 'Gym', 'Kitchen', 'WiFi']",Autumn,947.1298756424591,85,8,Single,Flexible,39.22635078810824,65,86,1,7,Mountain View
61132,Nature Season,Martinezstad,Apartment,4,25.188257662872893,"['Waterfront', 'Swimming Pool', 'WiFi', 'Canal view', 'Parking']",Winter,655.6099989514129,30,7,Double,Strict,19.041291012168315,88,235,1,8,Downtown
54076,Middle Rule,West James,Apartment,5,12.599442730165602,"['Air Conditioning', 'Gym']",Winter,4936.504229455471,57,5,Queen,Flexible,40.304900971703916,56,195,5,6,Mountain View
73337,Better War,Alexisland,Apartment,4,29.499770585812065,"['Garden view', 'Gym', 'Kitchen', 'Parking', 'Waterfront', 'Canal view', 'WiFi', 'Swimming Pool', 'TV', 'Air Conditioning']",Winter,983.4388929103667,22,7,Single,Moderate,16.38419504141089,82,264,3,8,Waterfront
84608,Him Customer,Paulfurt,Cottage,1,27.29670872423595,"['Air Conditioning', 'Parking', 'Kitchen', 'Waterfront', 'TV']",Autumn,4302.765507334268,11,2,Double,Moderate,10.031433348177888,54,258,5,2,Mountain View
4489,View Easy,Gonzalezville,Villa,3,27.236683273829193,"['Waterfront', 'Gym', 'Air Conditioning', 'Swimming Pool', 'Canal view', 'WiFi']",Summer,639.0175983641647,89,3,King,Strict,17.504509703737305,58,490,5,4,Downtown
63769,Few Success,East Bobbymouth,House,1,24.28150890124516,"['Gym', 'Air Conditioning', 'WiFi', 'Garden view', 'Waterfront', 'Canal view', 'Kitchen', 'TV', 'Parking']",Autumn,2502.4611482407468,61,1,King,Flexible,30.268534293560975,69,463,3,2,Suburb
25257,Five Book,Lake Jenniferberg,House,5,26.661445154003435,"['Waterfront', 'Canal view', 'Air Conditioning', 'Parking', 'Garden view', 'WiFi', 'TV', 'Kitchen', 'Gym', 'Swimming Pool']",Summer,840.2621220868149,43,8,Queen,Moderate,23.368351825296028,94,463,2,9,Downtown
76226,People Section,Alexisbury,House,3,28.367138511773987,"['WiFi', 'Parking', 'Air Conditioning', 'Waterfront', 'TV']",Autumn,3622.0916248345457,94,7,Double,Moderate,36.6034161176,99,84,1,4,Downtown
43450,Agree Hand,Lake Kimberlyport,House,1,24.835318102536423,"['Waterfront', 'WiFi', 'Garden view', 'TV', 'Swimming Pool', 'Kitchen', 'Canal view', 'Parking']",Summer,4951.634989876298,74,5,Queen,Moderate,19.83326368965284,52,375,4,3,Waterfront
33443,Note Make,South Kimberly,Apartment,2,20.21303063787299,"['TV', 'Waterfront', 'Swimming Pool', 'WiFi', 'Air Conditioning', 'Parking']",Winter,1087.460100139072,52,2,King,Strict,31.093784000321843,66,62,2,3,Mountain View
18071,Exactly Little,West Victoriahaven,Apartment,5,29.89282427123139,"['Air Conditioning', 'Kitchen', 'WiFi', 'Swimming Pool', 'Canal view', 'TV', 'Garden view', 'Gym', 'Waterfront', 'Parking']",Summer,3254.403490360577,49,7,Double,Strict,42.2598612758081,53,264,1,9,Downtown
61791,Morning Exactly,New Mark,Cottage,4,29.092057724825008,"['Kitchen', 'Canal view', 'Garden view', 'WiFi', 'Air Conditioning', 'TV']",Winter,1690.8546764816604,94,6,Double,Moderate,11.900591827120174,72,334,4,7,Suburb
82777,Region Eye,New Jeffreyfort,Cottage,2,29.327261342647503,"['Parking', 'Swimming Pool', 'Garden view', 'TV', 'Canal view', 'Kitchen', 'Waterfront']",Summer,2778.0329215838565,69,2,Queen,Flexible,13.73326335194359,62,305,2,5,Suburb
15231,Middle Receive,Ashleyshire,Apartment,1,19.90647596099027,['Canal view'],Summer,3569.168028186309,42,3,King,Moderate,21.972567091394385,79,413,1,3,Mountain View
78429,Gas Employee,Teresamouth,Cottage,4,10.78883403234575,"['Garden view', 'WiFi', 'Swimming Pool']",Autumn,4395.931009525447,74,8,King,Flexible,40.3460336980207,87,491,4,7,Downtown
35247,Live Sell,Brandonfurt,Cottage,1,13.259255996794508,"['TV', 'Waterfront', 'Kitchen', 'Gym', 'Parking', 'Garden view', 'WiFi', 'Air Conditioning']",Autumn,3148.233396874036,93,1,Queen,Moderate,11.328012894409385,74,358,3,5,Mountain View
52646,Purpose Clear,West Cathyberg,Cottage,3,13.177458738054144,['TV'],Winter,2149.2530212493175,72,4,Single,Flexible,32.41956978072987,77,57,4,7,Suburb
73178,Just Key,Anthonyberg,House,3,16.6335677331137,"['Canal view', 'Garden view', 'Waterfront', 'WiFi']",Summer,932.7311549986182,68,5,King,Strict,21.408132113126058,58,189,1,5,Waterfront
24360,Picture Still,Johnsonside,Cottage,3,26.870972631779683,"['Gym', 'Kitchen', 'TV', 'Swimming Pool', 'Parking', 'Air Conditioning', 'Canal view', 'WiFi', 'Garden view']",Winter,488.27987020266175,80,3,Double,Flexible,46.85307236840713,82,84,1,7,Waterfront
78203,Everyone Size,East Barbaraport,Villa,4,19.165753309659415,"['Gym', 'Waterfront', 'Kitchen', 'Parking', 'Air Conditioning', 'Garden view', 'Swimming Pool', 'WiFi', 'TV']",Winter,1416.577535937458,40,6,Double,Moderate,35.57936256716471,93,232,4,5,Downtown
48839,Difficult West,Josephburgh,Apartment,3,12.305346224300337,"['Air Conditioning', 'Canal view', 'Waterfront', 'Parking', 'Kitchen', 'WiFi', 'Gym', 'Garden view']",Autumn,4935.538563476152,37,4,Single,Flexible,17.68713668450557,93,340,2,7,Downtown
14737,Example Discover,Port John,Apartment,5,16.362488354039264,"['Air Conditioning', 'Waterfront']",Autumn,784.7519181621125,53,7,King,Strict,36.0075180199746,62,20,4,7,Suburb
76511,Material Main,Adamsmouth,Villa,5,26.694432432958788,['Garden view'],Autumn,2593.7325728876713,99,6,King,Flexible,12.163659032948404,69,299,3,8,Mountain View
67430,Accept Product,Lake Melanieland,Villa,3,23.93747091845504,"['TV', 'Parking', 'Canal view', 'Air Conditioning']",Summer,4786.786171444993,81,6,Queen,Moderate,22.598720672763303,83,270,4,4,Mountain View
5258,Child Poor,New Jonathanshire,House,5,17.09173168914358,"['Air Conditioning', 'Gym', 'TV', 'Waterfront', 'Garden view', 'Parking', 'Kitchen']",Summer,142.3348266018773,84,5,King,Strict,29.465303383403327,91,83,4,8,Downtown
57756,Alone Technology,Port Susan,Apartment,2,18.548813546640112,"['TV', 'Air Conditioning', 'Swimming Pool', 'Canal view', 'Gym', 'Kitchen', 'WiFi', 'Garden view']",Summer,680.7928850867153,33,3,Double,Flexible,26.561685597968705,53,134,4,6,Waterfront
55030,Mention Because,Marymouth,Villa,2,11.428909634833325,"['Swimming Pool', 'Parking', 'Gym', 'TV', 'Garden view', 'Waterfront', 'WiFi', 'Air Conditioning', 'Kitchen']",Summer,1851.5993831292742,28,6,Queen,Flexible,18.696996032339595,62,273,4,3,Downtown
83478,Appear Center,West Melissabury,Villa,5,24.866039299095135,"['Waterfront', 'Air Conditioning', 'Swimming Pool', 'WiFi']",Winter,4824.723841218977,46,7,Queen,Strict,16.493509852180175,52,65,4,7,Waterfront
13788,Discuss Television,Martinhaven,Cottage,1,20.20209912979961,"['Kitchen', 'Air Conditioning', 'Parking', 'Gym']",Winter,1742.449358708053,53,4,Double,Moderate,35.03300725775091,89,116,4,4,Suburb
69428,Leg Everybody,Campbellland,Cottage,1,19.376315777173176,['Waterfront'],Summer,1891.175000197834,28,4,King,Moderate,22.53972373123287,50,69,5,2,Suburb
39627,Party Newspaper,West Thomastown,Apartment,1,14.390538765910563,"['Parking', 'WiFi', 'Kitchen', 'TV', 'Swimming Pool', 'Garden view']",Autumn,2081.692055619328,22,5,Double,Strict,29.464019566046495,66,350,4,5,Waterfront
90002,Letter Field,New William,Villa,1,28.85293453515696,"['Canal view', 'Air Conditioning', 'Garden view', 'WiFi', 'Kitchen', 'Swimming Pool', 'Waterfront', 'TV', 'Parking', 'Gym']",Summer,1550.2788362406352,18,5,Double,Moderate,24.843420411866155,58,307,4,4,Waterfront
56121,Trial Raise,West Christine,Cottage,4,17.98297372270023,"['Air Conditioning', 'Swimming Pool', 'Kitchen', 'Garden view', 'Waterfront', 'Parking', 'WiFi', 'Gym']",Summer,820.9762360552828,29,4,Queen,Strict,13.627577727968871,93,371,4,6,Mountain View
79728,Reveal Walk,Taylorstad,Apartment,5,26.515148709087747,['TV'],Winter,793.6031726819294,54,7,Double,Strict,12.569061902494468,70,422,2,7,Downtown
75000,The Fine,Elizabethtown,House,3,19.778340883804493,"['WiFi', 'Air Conditioning', 'Waterfront', 'Canal view', 'TV', 'Gym']",Autumn,429.15869193152616,60,5,Single,Moderate,32.26266138901212,90,259,4,6,Mountain View
68057,Attack Professor,Jefferyshire,House,4,28.96047145605601,"['Waterfront', 'Swimming Pool']",Summer,1563.9965396342016,15,4,Double,Moderate,44.64450182769789,78,374,2,5,Downtown
18269,Fly Yeah,Mitchellstad,Cottage,3,20.599955067654687,"['Garden view', 'Gym', 'Kitchen', 'Air Conditioning', 'Parking', 'Canal view']",Autumn,1718.8781865626183,23,4,Queen,Strict,26.898659487461103,74,267,2,4,Suburb
13830,Help Organization,East Danielbury,Cottage,4,20.617990127403527,['Gym'],Autumn,1611.392961302407,100,7,Queen,Flexible,40.650787313978014,79,353,2,7,Waterfront
32368,Win When,Mooreport,Apartment,4,27.684494606990356,['Garden view'],Autumn,723.917840867749,86,7,Single,Flexible,14.927090928388647,74,0,4,8,Suburb
93848,Defense Hard,Faithstad,Villa,3,29.676276619092224,"['Canal view', 'Gym', 'WiFi', 'Air Conditioning', 'Swimming Pool', 'Garden view', 'Waterfront', 'TV', 'Kitchen', 'Parking']",Winter,3061.2037745325138,63,6,Queen,Moderate,31.644590417930146,86,149,4,6,Suburb
51652,Near Mean,West Emilyshire,Apartment,2,16.66001535884328,"['Parking', 'TV', 'Air Conditioning']",Autumn,4544.9743740335225,42,3,Double,Flexible,24.22722688953501,56,220,5,5,Downtown
44252,Into Wonder,South Brad,House,1,19.536588225661276,"['TV', 'Air Conditioning', 'Gym']",Autumn,1913.6706347573568,37,4,Double,Moderate,44.8146145619353,63,127,4,2,Downtown
87017,Them Prevent,New Amy,Villa,5,27.915002607331452,"['WiFi', 'Garden view', 'Swimming Pool', 'Waterfront', 'Canal view', 'TV', 'Parking', 'Kitchen']",Winter,493.78069994920986,21,7,King,Flexible,18.87499074596085,94,198,3,7,Waterfront
38260,Action About,Sanderstown,House,1,22.042906111416393,"['TV', 'Gym', 'Canal view']",Summer,3840.119712045481,32,3,King,Moderate,31.09874227988511,64,246,2,2,Downtown
23093,In Kid,Davistown,Villa,1,21.663507707912544,['Parking'],Winter,3448.729100522664,57,2,King,Flexible,11.492083888305418,91,72,1,2,Mountain View
7226,Affect Degree,Lake Janetberg,House,1,10.127973298276896,"['Gym', 'TV', 'Swimming Pool', 'Canal view', 'Air Conditioning', 'Kitchen']",Summer,4330.084493955725,27,4,Single,Flexible,36.37854090291492,53,373,2,3,Suburb
92269,Become Hit,Evansland,Villa,5,19.62751756449928,"['Kitchen', 'Garden view', 'Waterfront', 'Air Conditioning', 'Parking', 'TV', 'Gym', 'Canal view', 'Swimming Pool', 'WiFi']",Winter,1018.5579299405634,96,9,King,Strict,47.68305378494027,60,31,3,9,Mountain View
15621,Into Plant,Mooreberg,Cottage,4,19.45579445208805,"['Swimming Pool', 'Garden view', 'Canal view', 'Waterfront', 'WiFi', 'Air Conditioning', 'TV', 'Gym']",Winter,2790.6814279874425,69,6,Queen,Flexible,24.403390818445896,93,435,4,8,Mountain View
95980,Sound Glass,Wanghaven,Cottage,2,16.33095952031408,"['TV', 'Gym', 'Canal view', 'Swimming Pool', 'Air Conditioning', 'Waterfront']",Summer,848.6809123986743,49,6,Single,Strict,21.801058445893776,80,45,5,5,Suburb
78275,Wide Issue,New Andrewborough,Apartment,5,23.304256057565347,"['Canal view', 'TV']",Winter,3508.097397220091,20,6,Double,Strict,12.700190518454168,73,315,5,7,Waterfront
89536,Method School,Smithfurt,Cottage,4,29.11903396073509,"['Swimming Pool', 'Waterfront', 'WiFi', 'Air Conditioning', 'Gym', 'Garden view', 'Parking', 'Canal view', 'Kitchen']",Winter,1230.4293304236894,70,4,Queen,Moderate,16.002746489391214,92,254,1,6,Suburb
29854,Study Office,Port Laura,Villa,2,20.990361384606764,"['Air Conditioning', 'Swimming Pool', 'WiFi', 'Waterfront']",Winter,1076.1206773131732,32,6,Queen,Moderate,36.58388174651104,50,161,4,6,Suburb
87722,Seat Second,Kennedystad,Cottage,1,29.524260649450603,"['Gym', 'Air Conditioning', 'Swimming Pool', 'Canal view', 'WiFi', 'TV', 'Parking', 'Waterfront', 'Kitchen']",Winter,403.43527877749966,38,4,Double,Flexible,26.725471400416076,50,490,1,5,Suburb
63097,Technology Operation,West Ryan,Villa,2,12.14430642990929,"['TV', 'Parking', 'Garden view', 'Kitchen', 'Air Conditioning', 'WiFi', 'Canal view']",Autumn,1172.1489665776828,59,5,Double,Strict,12.318540920687052,80,285,1,5,Suburb
22461,Image Point,South Rachelberg,Villa,2,16.18757044026648,"['WiFi', 'Kitchen', 'Gym', 'Air Conditioning', 'Parking']",Winter,491.82730418823655,85,2,Queen,Flexible,26.384366957252105,82,262,5,5,Suburb
19733,Property Red,Teresaside,Villa,1,28.218352587926127,['Air Conditioning'],Autumn,1353.4650460877565,62,2,Double,Strict,10.497589364656456,58,77,4,4,Suburb
46582,Federal Field,Garciabury,Villa,5,18.34040840591355,"['Parking', 'Gym', 'Kitchen', 'Swimming Pool']",Winter,4341.164078518065,22,5,Double,Strict,10.698789753367146,69,290,5,7,Downtown
72563,Audience Security,Tammyborough,Cottage,2,14.741523214816644,"['Swimming Pool', 'Gym', 'Canal view', 'TV', 'Garden view', 'Waterfront', 'Air Conditioning']",Winter,1744.0102796584924,93,2,Queen,Moderate,26.534856685491253,90,236,3,4,Mountain View
98812,Investment Thousand,North Audrey,Villa,2,18.785632939874706,"['TV', 'Swimming Pool', 'Canal view', 'Gym', 'Garden view', 'Air Conditioning', 'Waterfront']",Autumn,1299.9279048773417,24,4,Double,Flexible,29.870862502762748,95,32,4,4,Suburb
87750,Her Collection,Port Vanessaside,House,3,29.798588904540768,"['Gym', 'Air Conditioning']",Autumn,2611.2389943085855,69,6,Single,Strict,39.27477132478227,85,37,1,6,Waterfront
61528,Republican Performance,West Cherylberg,House,2,22.737404185609194,"['Parking', 'Air Conditioning', 'Canal view', 'Swimming Pool', 'Garden view', 'WiFi', 'Kitchen']",Autumn,389.71872838693673,83,6,Double,Moderate,13.649620025220614,91,322,4,6,Mountain View
91870,Would Drive,North Christopherville,Cottage,4,20.072481936376967,"['Air Conditioning', 'Canal view', 'Waterfront', 'WiFi']",Summer,106.11514809276471,94,6,Double,Moderate,27.978469992383364,88,5,2,6,Mountain View
89419,Late Court,North Dillon,House,4,14.31780942342802,"['Canal view', 'Gym', 'TV', 'WiFi', 'Waterfront', 'Garden view', 'Air Conditioning', 'Swimming Pool', 'Parking']",Autumn,690.7503909666373,39,6,King,Moderate,20.699453132552883,78,291,1,8,Suburb
8527,Officer Actually,West Christopher,Cottage,1,24.52365257387719,"['Waterfront', 'Canal view', 'WiFi', 'Kitchen', 'Gym', 'Air Conditioning']",Summer,1980.5823732088402,38,1,Double,Strict,45.25556363573706,85,10,3,5,Mountain View
66844,Film Democratic,New Christine,Cottage,1,14.042529200437226,"['Parking', 'WiFi', 'Waterfront', 'Canal view', 'Kitchen', 'Air Conditioning']",Winter,4442.33246608919,38,1,King,Strict,34.5271087705034,75,423,5,4,Mountain View
24448,Add While,Stevenborough,Cottage,1,13.265625950616151,"['Kitchen', 'Parking', 'Gym', 'Air Conditioning']",Summer,4249.319267791341,78,3,Queen,Moderate,23.873180963078205,88,206,3,5,Mountain View
35092,Seat Focus,Melendezport,House,2,19.803873778874628,['Air Conditioning'],Winter,2285.18022605303,78,6,Queen,Flexible,36.95424649900516,83,417,2,5,Mountain View
50472,Song Course,Brianside,Cottage,5,18.471501387296197,"['WiFi', 'Air Conditioning', 'Kitchen', 'Swimming Pool', 'TV', 'Waterfront']",Winter,129.92181254272944,23,5,Double,Moderate,49.982043496058004,100,270,1,7,Suburb
42506,Sure Citizen,East Davidmouth,Apartment,1,11.94077180203055,"['Swimming Pool', 'Waterfront', 'Garden view', 'Kitchen', 'WiFi', 'Air Conditioning', 'Gym', 'TV']",Winter,3359.1208534171888,18,2,King,Flexible,36.432092115643634,89,366,1,2,Mountain View
88416,Point Have,East Christopher,House,1,21.433926610727724,"['Garden view', 'WiFi', 'Waterfront', 'Parking', 'Swimming Pool', 'TV', 'Kitchen', 'Canal view', 'Gym']",Winter,1607.8591934581636,65,3,Queen,Moderate,24.57176975411066,97,245,5,4,Waterfront
94730,Civil Our,Lake Alejandroton,Villa,1,13.25720902538875,['Garden view'],Autumn,2853.622408180563,62,5,Double,Strict,35.69020046258755,79,396,1,2,Downtown
32168,Media Agreement,Josephtown,Cottage,5,15.387180741681716,"['Garden view', 'Kitchen', 'Waterfront', 'TV', 'Parking', 'Air Conditioning', 'Swimming Pool', 'Canal view', 'WiFi']",Summer,4154.263349341852,93,5,King,Moderate,37.65822343493897,94,145,3,7,Downtown
21009,Above Quickly,Monicaland,Cottage,4,25.540268746900985,"['Garden view', 'WiFi', 'Canal view']",Summer,1851.1588325531106,12,8,Double,Flexible,27.42133023763696,54,380,4,7,Mountain View
